0	-0.0079394
0.01	-0.0079394
0.02	-0.0079394
0.03	-0.0084742
0.04	-0.0077913
0.05	-0.0079991
0.06	-0.0085338
0.07	-0.0085338
0.08	-0.0087416
0.09	-0.0088609
0.1	-0.0082068
0.11	-0.0099315
0.12	-0.0099315
0.13	-0.0096343
0.14	-0.0096343
0.15	-0.0090686
0.16	-0.0090686
0.17	-0.0090686
0.18	-0.0091591
0.19	-0.0093967
0.2	-0.0094564
0.21	-0.0096044
0.22	-0.0098122
0.23	-0.0092486
0.24	-0.0092486
0.25	-0.0092486
0.26	-0.0077913
0.27	-0.0077913
0.28	-0.0064832
0.29	-0.0064832
0.3	-0.0048182
0.31	-0.00351
0.32	-0.0019633
0.33	-0.0001502
0.34	0.0016639
0.35	0.0029433
0.36	0.0029433
0.37	0.0029433
0.38	0.0079969
0.39	0.0079969
0.4	0.0079969
0.41	0.013557
0.42	0.014211
0.43	0.015459
0.44	0.016976
0.45	0.018552
0.46	0.018552
0.47	0.02093
0.48	0.022358
0.49	0.022893
0.5	0.02438
0.51	0.02438
0.52	0.02438
0.53	0.027383
0.54	0.030534
0.55	0.032317
0.56	0.03434
0.57	0.03434
0.58	0.038323
0.59	0.038323
0.6	0.042456
0.61	0.044746
0.62	0.044746
0.63	0.048907
0.64	0.050543
0.65	0.052298
0.66	0.055122
0.67	0.0564
0.68	0.0564
0.69	0.061188
0.7	0.061188
0.71	0.066628
0.72	0.066628
0.73	0.071356
0.74	0.074002
0.75	0.077927
0.76	0.081197
0.77	0.084111
0.78	0.088036
0.79	0.088036
0.8	0.096867
0.81	0.10207
0.82	0.10207
0.83	0.10207
0.84	0.11759
0.85	0.12202
0.86	0.12202
0.87	0.12202
0.88	0.12202
0.89	0.12202
0.9	0.12202
0.91	0.12202
0.92	0.16376
0.93	0.16376
0.94	0.16376
0.95	0.19011
0.96	0.19706
0.97	0.19706
0.98	0.21339
0.99	0.22243
1	0.22846
1.01	0.22846
1.02	0.22846
1.03	0.25121
1.04	0.25121
1.05	0.25121
1.06	0.27356
1.07	0.27927
1.08	0.28917
1.09	0.29708
1.1	0.30987
1.11	0.32
1.12	0.32
1.13	0.34617
1.14	0.36225
1.15	0.37305
1.16	0.39044
1.17	0.39044
1.18	0.42059
1.19	0.43242
1.2	0.45178
1.21	0.46418
1.22	0.46418
1.23	0.49759
1.24	0.51317
1.25	0.52816
1.26	0.52816
1.27	0.55593
1.28	0.56589
1.29	0.58144
1.3	0.5919
1.31	0.60612
1.32	0.60612
1.33	0.60612
1.34	0.63802
1.35	0.64935
1.36	0.65984
1.37	0.65984
1.38	0.67958
1.39	0.68702
1.4	0.68702
1.41	0.70685
1.42	0.7172
1.43	0.72496
1.44	0.72496
1.45	0.74592
1.46	0.75382
1.47	0.7686
1.48	0.77818
1.49	0.79289
1.5	0.80496
1.51	0.82048
1.52	0.83223
1.53	0.85037
1.54	0.86158
1.55	0.86158
1.56	0.89003
1.57	0.90397
1.58	0.91396
1.59	0.91396
1.6	0.94078
1.61	0.95187
1.62	0.95187
1.63	0.97381
1.64	0.98464
1.65	0.99388
1.66	1.0049
1.67	1.0049
1.68	1.0232
1.69	1.0305
1.7	1.0372
1.71	1.0406
1.72	1.0406
1.73	1.0482
1.74	1.0513
1.75	1.0533
1.76	1.0533
1.77	1.0551
1.78	1.0558
1.79	1.0564
1.8	1.0564
1.81	1.0534
1.82	1.0513
1.83	1.0499
1.84	1.0484
1.85	1.0469
1.86	1.0469
1.87	1.0469
1.88	1.0364
1.89	1.0313
1.9	1.0256
1.91	1.0256
1.92	1.0256
1.93	1.0002
1.94	1.0002
1.95	0.97625
1.96	0.96311
1.97	0.95178
1.98	0.93754
1.99	0.9208
2	0.90855
2.01	0.90855
2.02	0.86719
2.03	0.85334
2.04	0.83036
2.05	0.81457
2.06	0.81457
2.07	0.81457
2.08	0.74262
2.09	0.71705
2.1	0.69484
2.11	0.65957
2.12	0.65957
2.13	0.65957
2.14	0.55875
2.15	0.53238
2.16	0.48882
2.17	0.44756
2.18	0.4043
2.19	0.4043
2.2	0.32455
2.21	0.32455
2.22	0.32455
2.23	0.18217
2.24	0.12707
2.25	0.087619
2.26	0.031009
2.27	-0.011924
2.28	-0.045105
2.29	-0.045105
2.3	-0.045105
2.31	-0.17022
2.32	-0.21015
2.33	-0.2458
2.34	-0.2458
2.35	-0.31528
2.36	-0.33936
2.37	-0.33936
2.38	-0.40195
2.39	-0.42484
2.4	-0.42484
2.41	-0.42484
2.42	-0.42484
2.43	-0.52941
2.44	-0.52941
2.45	-0.52941
2.46	-0.61189
2.47	-0.63457
2.48	-0.65874
2.49	-0.68747
2.5	-0.70652
2.51	-0.70652
2.52	-0.7634
2.53	-0.78534
2.54	-0.81579
2.55	-0.84273
2.56	-0.84273
2.57	-0.84273
2.58	-0.92859
2.59	-0.96157
2.6	-0.98413
2.61	-1.0212
2.62	-1.0435
2.63	-1.0756
2.64	-1.0983
2.65	-1.1318
2.66	-1.1594
2.67	-1.1594
2.68	-1.2094
2.69	-1.2399
2.7	-1.2597
2.71	-1.2597
2.72	-1.3137
2.73	-1.3307
2.74	-1.3564
2.75	-1.3742
2.76	-1.3995
2.77	-1.4153
2.78	-1.4381
2.79	-1.4529
2.8	-1.4742
2.81	-1.4912
2.82	-1.4912
2.83	-1.5214
2.84	-1.5214
2.85	-1.5535
2.86	-1.5711
2.87	-1.5711
2.88	-1.5711
2.89	-1.6195
2.9	-1.6315
2.91	-1.6315
2.92	-1.6315
2.93	-1.6719
2.94	-1.6719
2.95	-1.6922
2.96	-1.7027
2.97	-1.7097
2.98	-1.7141
2.99	-1.7141
3	-1.7215
3.01	-1.722
3.02	-1.7221
3.03	-1.7228
3.04	-1.7201
3.05	-1.7182
3.06	-1.7182
3.07	-1.7182
3.08	-1.7034
3.09	-1.7034
3.1	-1.7034
3.11	-1.6868
3.12	-1.6814
3.13	-1.6771
3.14	-1.6771
3.15	-1.6669
3.16	-1.6641
3.17	-1.6641
3.18	-1.6641
3.19	-1.6507
3.2	-1.6469
3.21	-1.6424
3.22	-1.6424
3.23	-1.6346
3.24	-1.6326
3.25	-1.6281
3.26	-1.6256
3.27	-1.6206
3.28	-1.6162
3.29	-1.6162
3.3	-1.6032
3.31	-1.5979
3.32	-1.5979
3.33	-1.5779
3.34	-1.5678
3.35	-1.5591
3.36	-1.5439
3.37	-1.5439
3.38	-1.5439
3.39	-1.5017
3.4	-1.4844
3.41	-1.4678
3.42	-1.447
3.43	-1.4314
3.44	-1.4096
3.45	-1.3955
3.46	-1.3709
3.47	-1.3503
3.48	-1.3342
3.49	-1.3342
3.5	-1.2905
3.51	-1.2729
3.52	-1.2436
3.53	-1.2252
3.54	-1.1973
3.55	-1.1792
3.56	-1.1792
3.57	-1.1792
3.58	-1.1792
3.59	-1.1792
3.6	-1.1792
3.61	-1.0265
3.62	-1.0265
3.63	-0.98919
3.64	-0.98919
3.65	-0.9115
3.66	-0.88518
3.67	-0.88518
3.68	-0.81769
3.69	-0.77735
3.7	-0.7486
3.71	-0.70495
3.72	-0.70495
3.73	-0.61881
3.74	-0.57478
3.75	-0.52721
3.76	-0.49159
3.77	-0.49159
3.78	-0.38806
3.79	-0.33208
3.8	-0.2903
3.81	-0.2903
3.82	-0.2903
3.83	-0.12862
3.84	-0.068743
3.85	-0.021319
3.86	0.027204
3.87	0.027204
3.88	0.12678
3.89	0.16537
3.9	0.21927
3.91	0.25317
3.92	0.25317
3.93	0.34962
3.94	0.39365
3.95	0.43581
3.96	0.43581
3.97	0.43581
3.98	0.56524
3.99	0.56524
4	0.65824
4.01	0.69118
4.02	0.7386
4.03	0.77948
4.04	0.77948
4.05	0.86707
4.06	0.86707
4.07	0.96391
4.08	0.99908
4.09	1.0468
4.1	1.0796
4.11	1.0796
4.12	1.1723
4.13	1.2041
4.14	1.2041
4.15	1.284
4.16	1.31
4.17	1.3543
4.18	1.3817
4.19	1.4167
4.2	1.4407
4.21	1.4733
4.22	1.4733
4.23	1.518
4.24	1.5324
4.25	1.5493
4.26	1.5616
4.27	1.5756
4.28	1.5847
4.29	1.5947
4.3	1.5999
4.31	1.6058
4.32	1.6077
4.33	1.6092
4.34	1.6098
4.35	1.6098
4.36	1.6066
4.37	1.6042
4.38	1.6028
4.39	1.6028
4.4	1.602
4.41	1.6023
4.42	1.6023
4.43	1.6045
4.44	1.6048
4.45	1.6059
4.46	1.6059
4.47	1.6084
4.48	1.6086
4.49	1.61
4.5	1.61
4.51	1.6138
4.52	1.6159
4.53	1.6174
4.54	1.6186
4.55	1.6193
4.56	1.6193
4.57	1.6246
4.58	1.6274
4.59	1.63
4.6	1.632
4.61	1.632
4.62	1.64
4.63	1.6426
4.64	1.6456
4.65	1.6494
4.66	1.6537
4.67	1.6537
4.68	1.6595
4.69	1.6618
4.7	1.6634
4.71	1.6634
4.72	1.6634
4.73	1.6656
4.74	1.6666
4.75	1.6667
4.76	1.6665
4.77	1.6654
4.78	1.6645
4.79	1.6623
4.8	1.6617
4.81	1.658
4.82	1.658
4.83	1.6549
4.84	1.6538
4.85	1.6513
4.86	1.6509
4.87	1.6509
4.88	1.6466
4.89	1.6466
4.9	1.6403
4.91	1.6369
4.92	1.6369
4.93	1.6369
4.94	1.6225
4.95	1.6183
4.96	1.6183
4.97	1.6051
4.98	1.599
4.99	1.599
5	1.599
5.01	1.5736
5.02	1.5606
5.03	1.5471
5.04	1.5471
5.05	1.5216
5.06	1.5105
5.07	1.5105
5.08	1.4704
5.09	1.4538
5.1	1.4538
5.11	1.4101
5.12	1.4101
5.13	1.3508
5.14	1.3508
5.15	1.3508
5.16	1.2459
5.17	1.2111
5.18	1.1724
5.19	1.1724
5.2	1.0748
5.21	1.0748
5.22	1.0748
5.23	0.93712
5.24	0.87665
5.25	0.82185
5.26	0.82185
5.27	0.82185
5.28	0.66844
5.29	0.60983
5.3	0.56818
5.31	0.50595
5.32	0.46343
5.33	0.41069
5.34	0.37361
5.35	0.31305
5.36	0.268
5.37	0.22507
5.38	0.19341
5.39	0.14497
5.4	0.11682
5.41	0.076827
5.42	0.042338
5.43	0.042338
5.44	-0.020843
5.45	-0.047037
5.46	-0.047037
5.47	-0.047037
5.48	-0.1684
5.49	-0.20774
5.5	-0.20774
5.51	-0.29682
5.52	-0.33291
5.53	-0.33291
5.54	-0.33291
5.55	-0.47125
5.56	-0.52299
5.57	-0.52299
5.58	-0.52299
5.59	-0.6797
5.6	-0.73358
5.61	-0.73358
5.62	-0.73358
5.63	-0.88284
5.64	-0.88284
5.65	-0.98294
5.66	-1.0421
5.67	-1.0828
5.68	-1.0828
5.69	-1.0828
5.7	-1.2351
5.71	-1.2701
5.72	-1.2701
5.73	-1.3565
5.74	-1.3997
5.75	-1.4285
5.76	-1.4663
5.77	-1.4663
5.78	-1.5232
5.79	-1.5479
5.8	-1.5689
5.81	-1.5857
5.82	-1.6074
5.83	-1.6205
5.84	-1.6205
5.85	-1.6539
5.86	-1.6634
5.87	-1.6766
5.88	-1.6853
5.89	-1.6979
5.9	-1.7078
5.91	-1.7181
5.92	-1.7181
5.93	-1.7369
5.94	-1.744
5.95	-1.7547
5.96	-1.7599
5.97	-1.7599
5.98	-1.7749
5.99	-1.7823
6	-1.7885
6.01	-1.7885
6.02	-1.7885
6.03	-1.7885
6.04	-1.7885
6.05	-1.8128
6.06	-1.8148
6.07	-1.8148
6.08	-1.8204
6.09	-1.8225
6.1	-1.8243
6.11	-1.8243
6.12	-1.8271
6.13	-1.8276
6.14	-1.8278
6.15	-1.8278
6.16	-1.8281
6.17	-1.8281
6.18	-1.8277
6.19	-1.8277
6.2	-1.8283
6.21	-1.828
6.22	-1.828
6.23	-1.8269
6.24	-1.8268
6.25	-1.8276
6.26	-1.8282
6.27	-1.8282
6.28	-1.8282
6.29	-1.8282
6.3	-1.8282
6.31	-1.8282
6.32	-1.8282
6.33	-1.8282
6.34	-1.8282
6.35	-1.8282
6.36	-1.8282
6.37	-1.8282
6.38	-1.8282
6.39	-1.8282
6.4	-1.8282
6.41	-1.8282
6.42	-1.8282
6.43	-1.82
6.44	-1.8184
6.45	-1.8159
6.46	-1.8131
6.47	-1.8131
6.48	-1.8033
6.49	-1.7978
6.5	-1.7924
6.51	-1.7924
6.52	-1.7924
6.53	-1.7697
6.54	-1.7697
6.55	-1.7697
6.56	-1.7376
6.57	-1.7253
6.58	-1.7161
6.59	-1.702
6.6	-1.6913
6.61	-1.6913
6.62	-1.6624
6.63	-1.6502
6.64	-1.6323
6.65	-1.6158
6.66	-1.6158
6.67	-1.6158
6.68	-1.5632
6.69	-1.5632
6.7	-1.5194
6.71	-1.5007
6.72	-1.4725
6.73	-1.4424
6.74	-1.4055
6.75	-1.3759
6.76	-1.3759
6.77	-1.3759
6.78	-1.2308
6.79	-1.1878
6.8	-1.1206
6.81	-1.0593
6.82	-1.0593
6.83	-0.928
6.84	-0.85492
6.85	-0.79521
6.86	-0.70052
6.87	-0.70052
6.88	-0.53901
6.89	-0.47922
6.9	-0.3825
6.91	-0.31828
6.92	-0.31828
6.93	-0.31828
6.94	-0.31828
6.95	-0.01564
6.96	-0.01564
6.97	0.12892
6.98	0.19183
6.99	0.25242
7	0.29839
7.01	0.37513
7.02	0.43412
7.03	0.48398
7.04	0.48398
7.05	0.48398
7.06	0.66442
7.07	0.66442
7.08	0.78213
7.09	0.78213
7.1	0.91566
7.11	0.96492
7.12	1.0483
7.13	1.1041
7.14	1.1816
7.15	1.2371
7.16	1.2371
7.17	1.2371
7.18	1.4355
7.19	1.4355
7.2	1.4355
7.21	1.6309
7.22	1.6309
7.23	1.6309
7.24	1.6309
7.25	1.6309
7.26	1.8585
7.27	1.9006
7.28	1.9243
7.29	1.9558
7.3	1.9784
7.31	1.9784
7.32	1.9784
7.33	2.0274
7.34	2.0372
7.35	2.0468
7.36	2.0584
7.37	2.0584
7.38	2.072
7.39	2.072
7.4	2.0922
7.41	2.1018
7.42	2.1095
7.43	2.1178
7.44	2.1283
7.45	2.1349
7.46	2.1413
7.47	2.1456
7.48	2.1456
7.49	2.1516
7.5	2.1524
7.51	2.1532
7.52	2.1512
7.53	2.1511
7.54	2.1511
7.55	2.1475
7.56	2.1475
7.57	2.1475
7.58	2.1431
7.59	2.1431
7.6	2.1403
7.61	2.1383
7.62	2.1356
7.63	2.1356
7.64	2.1327
7.65	2.1302
7.66	2.1302
7.67	2.1302
7.68	2.1269
7.69	2.1269
7.7	2.125
7.71	2.1245
7.72	2.123
7.73	2.1225
7.74	2.1225
7.75	2.12
7.76	2.1192
7.77	2.1192
7.78	2.1198
7.79	2.1132
7.8	2.1111
7.81	2.1111
7.82	2.1111
7.83	2.104
7.84	2.104
7.85	2.104
7.86	2.0875
7.87	2.0825
7.88	2.074
7.89	2.074
7.9	2.057
7.91	2.0498
7.92	2.0498
7.93	2.0322
7.94	2.021
7.95	2.0116
7.96	1.9996
7.97	1.9996
7.98	1.9768
7.99	1.9659
8	1.9553
8.01	1.9456
8.02	1.9323
8.03	1.9192
8.04	1.9047
8.05	1.891
8.06	1.891
8.07	1.891
8.08	1.8458
8.09	1.8458
8.1	1.8118
8.11	1.7996
8.12	1.7768
8.13	1.7607
8.14	1.7387
8.15	1.7195
8.16	1.7195
8.17	1.6605
8.18	1.6378
8.19	1.605
8.2	1.5784
8.21	1.5396
8.22	1.5165
8.23	1.5165
8.24	1.4437
8.25	1.4006
8.26	1.3537
8.27	1.3019
8.28	1.2641
8.29	1.1976
8.3	1.1521
8.31	1.0805
8.32	1.0305
8.33	0.94854
8.34	0.89779
8.35	0.82227
8.36	0.76557
8.37	0.76557
8.38	0.60632
8.39	0.60632
8.4	0.44042
8.41	0.36677
8.42	0.36677
8.43	0.2361
8.44	0.15912
8.45	0.10692
8.46	0.034845
8.47	-0.017127
8.48	-0.099069
8.49	-0.1662
8.5	-0.23227
8.51	-0.28379
8.52	-0.35723
8.53	-0.40555
8.54	-0.47283
8.55	-0.51814
8.56	-0.51814
8.57	-0.63856
8.58	-0.70114
8.59	-0.74901
8.6	-0.74901
8.61	-0.88022
8.62	-0.92684
8.63	-0.92684
8.64	-1.0474
8.65	-1.0897
8.66	-1.0897
8.67	-1.0897
8.68	-1.2286
8.69	-1.2712
8.7	-1.3082
8.71	-1.3082
8.72	-1.3082
8.73	-1.3968
8.74	-1.3968
8.75	-1.4384
8.76	-1.4494
8.77	-1.4494
8.78	-1.4665
8.79	-1.4699
8.8	-1.4698
8.81	-1.4698
8.82	-1.4698
8.83	-1.4601
8.84	-1.4557
8.85	-1.4488
8.86	-1.4427
8.87	-1.434
8.88	-1.4291
8.89	-1.422
8.9	-1.4166
8.91	-1.4099
8.92	-1.4099
8.93	-1.3998
8.94	-1.3968
8.95	-1.3904
8.96	-1.3864
8.97	-1.3788
8.98	-1.3745
8.99	-1.3745
9	-1.3647
9.01	-1.3647
9.02	-1.3647
9.03	-1.3442
9.04	-1.3368
9.05	-1.3296
9.06	-1.3227
9.07	-1.3178
9.08	-1.3091
9.09	-1.3042
9.1	-1.3042
9.11	-1.3042
9.12	-1.3042
9.13	-1.3042
9.14	-1.3042
9.15	-1.2549
9.16	-1.2477
9.17	-1.238
9.18	-1.2321
9.19	-1.2237
9.2	-1.2176
9.21	-1.2176
9.22	-1.2176
9.23	-1.1908
9.24	-1.1908
9.25	-1.1908
9.26	-1.153
9.27	-1.1375
9.28	-1.1221
9.29	-1.0989
9.3	-1.0818
9.31	-1.0818
9.32	-1.0239
9.33	-1.001
9.34	-0.96623
9.35	-0.9327
9.36	-0.9327
9.37	-0.9327
9.38	-0.82328
9.39	-0.78403
9.4	-0.75475
9.41	-0.70983
9.42	-0.70983
9.43	-0.64709
9.44	-0.64709
9.45	-0.57888
9.46	-0.54933
9.47	-0.54933
9.48	-0.49516
9.49	-0.46855
9.5	-0.44809
9.51	-0.44809
9.52	-0.40885
9.53	-0.40885
9.54	-0.37742
9.55	-0.36594
9.56	-0.35146
9.57	-0.35146
9.58	-0.33122
9.59	-0.32438
9.6	-0.31549
9.61	-0.30829
9.62	-0.30829
9.63	-0.29524
9.64	-0.29524
9.65	-0.28513
9.66	-0.27945
9.67	-0.27945
9.68	-0.27945
9.69	-0.26224
9.7	-0.25864
9.71	-0.25864
9.72	-0.24586
9.73	-0.24018
9.74	-0.24018
9.75	-0.22451
9.76	-0.21621
9.77	-0.21027
9.78	-0.20376
9.79	-0.20376
9.8	-0.18838
9.81	-0.18146
9.82	-0.17521
9.83	-0.17019
9.84	-0.16278
9.85	-0.15606
9.86	-0.15606
9.87	-0.15606
9.88	-0.13528
9.89	-0.13528
9.9	-0.13528
9.91	-0.11456
9.92	-0.1095
9.93	-0.10445
9.94	-0.10026
9.95	-0.094965
9.96	-0.09214
9.97	-0.088574
9.98	-0.086403
9.99	-0.08337
10	-0.080397
10.01	-0.078761
10.02	-0.078761
10.03	-0.076412
10.04	-0.076264
10.05	-0.076026
10.06	-0.075847
10.07	-0.074807
10.08	-0.075461
10.09	-0.075461
10.1	-0.075134
10.11	-0.075669
10.12	-0.074777
10.13	-0.075164
10.14	-0.074897
10.15	-0.07555
10.16	-0.075015
10.17	-0.075015
10.18	-0.075015
10.19	-0.074628
10.2	-0.074479
10.21	-0.074241
10.22	-0.075224
10.23	-0.075609
10.24	-0.076264
10.25	-0.076114
10.26	-0.076324
10.27	-0.077037
10.28	-0.076472
10.29	-0.076472
10.3	-0.077007
10.31	-0.077722
10.32	-0.077722
10.33	-0.077722
10.34	-0.078107
10.35	-0.078642
10.36	-0.079148
10.37	-0.080337
10.38	-0.081912
10.39	-0.081735
10.4	-0.081735
10.41	-0.083906
10.42	-0.084321
10.43	-0.084173
10.44	-0.084173
10.45	-0.086403
10.46	-0.086521
10.47	-0.086521
10.48	-0.086253
10.49	-0.087413
10.5	-0.087057
10.51	-0.087741
10.52	-0.087741
10.53	-0.08777
10.54	-0.088602
10.55	-0.088395
10.56	-0.088514
10.57	-0.088306
10.58	-0.087562
10.59	-0.087651
10.6	-0.087324
10.61	-0.087324
10.62	-0.087324
10.63	-0.08777
10.64	-0.08777
10.65	-0.08777
10.66	-0.088454
10.67	-0.088454
10.68	-0.09006
10.69	-0.090772
10.7	-0.091873
10.71	-0.09214
10.72	-0.09214
10.73	-0.09443
10.74	-0.09544
10.75	-0.096987
10.76	-0.096987
10.77	-0.096987
10.78	-0.096987
10.79	-0.096987
10.8	-0.096987
10.81	-0.096987
10.82	-0.096987
10.83	-0.096987
10.84	-0.096987
10.85	-0.096987
10.86	-0.096987
10.87	-0.096987
10.88	-0.096987
10.89	-0.096987
10.9	-0.096987
10.91	-0.096987
10.92	-0.099306
10.93	-0.11408
10.94	-0.11408
10.95	-0.12089
10.96	-0.12327
10.97	-0.12725
10.98	-0.13005
10.99	-0.1338
11	-0.136
11.01	-0.1398
11.02	-0.1398
11.03	-0.14744
11.04	-0.14905
11.05	-0.15256
11.06	-0.15482
11.07	-0.15482
11.08	-0.16326
11.09	-0.16683
11.1	-0.16968
11.11	-0.17512
11.12	-0.17786
11.13	-0.18214
11.14	-0.18214
11.15	-0.18214
11.16	-0.19647
11.17	-0.20254
11.18	-0.20694
11.19	-0.20694
11.2	-0.21672
11.21	-0.22139
11.22	-0.22668
11.23	-0.22995
11.24	-0.23494
11.25	-0.23917
11.26	-0.23917
11.27	-0.23917
11.28	-0.25281
11.29	-0.25281
11.3	-0.25281
11.31	-0.27009
11.32	-0.27597
11.33	-0.28043
